,2,1,"var,ins1,ins2",Feedback Level,1..127,MIDI7,1,-64,-63..+63,,,,,,,,,,,,
,3,1,"var,ins1,ins2",HPF Cutoff,0..52,MIDI7,XG_EQFrequency,0,hz,,,,,,,,,,,,
,4,1,"var,ins1,ins2",LPF Cutoff,34..60,MIDI7,XG_EQFrequency,0,hz,,,,,,,,,,,,
,5,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,6,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,7,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,8,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,9,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,10,1,"var,ins1,ins2",Dry/Wet,1..127,MIDI7,1,-64,dry..wet,,,,,,,,,,,,
,11,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,12,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,13,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,14,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,15,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,16,1,None,None,None,None,None,None,None,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
]XG_LFOFrequency,ValueTable,"# MU100 Table #1, p25",,,,,,,,,,,,,,,,,,,
*,data,value,factor,round,,,,,,,,,,,,,,,,,
,0,0,0,1,,,,,,,,,,,,,,,,,
,64,2.69,0.042,1,,,,,,,,,,,,,,,,,
,76,3.7,0.0842,1,,,,,,,,,,,,,,,,,
,88,5.72,0.1683,1,,,,,,,,,,,,,,,,,
,101,10.1,0.3369,1,,,,,,,,,,,,,,,,,
,114,19.5,0.7231,1,,,,,,,,,,,,,,,,,
,125,34.3,1.3455,1,,,,,,,,,,,,,,,,,
,127,39.7,2.7,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
]XG_ModDelayOffset,ValueTable,"# MU100 Table #2, p25",,,,,,,,,,,,,,,,,,,
*,data,value,factor,round,,,,,,,,,,,,,,,,,
,0,0,0,1,,,,,,,,,,,,,,,,,
,100,10,0.1,1,,,,,,,,,,,,,,,,,
,105,15.5,1.1,1,,,,,,,,,,,,,,,,,
,127,50,1.5682,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
]XG_EQFrequency,ValueTable,"# MU100 Table #3, p26",,,,,,,,,,,,,,,,,,,
*,data,value,factor,round,,,,,,,,,,,,,,,,,
,0,20,20,0,,,,,,,,,,,,,,,,,
,1,22,2,0,,,,,,,,,,,,,,,,,
,3,28,3,0,,,,,,,,,,,,,,,,,
,6,40,4,0,,,,,,,,,,,,,,,,,
,8,50,5,0,,,,,,,,,,,,,,,,,
,9,56,6,0,,,,,,,,,,,,,,,,,
,11,70,7,0,,,,,,,,,,,,,,,,,
,15,110,10,0,,,,,,,,,,,,,,,,,
,17,140,15,0,,,,,,,,,,,,,,,,,
,20,200,20,0,,,,,,,,,,,,,,,,,
,22,250,25,0,,,,,,,,,,,,,,,,,
,23,280,30,0,,,,,,,,,,,,,,,,,
,24,315,35,0,,,,,,,,,,,,,,,,,
,25,355,40,0,,,,,,,,,,,,,,,,,
,26,400,45,0,,,,,,,,,,,,,,,,,
,28,500,50,0,,,,,,,,,,,,,,,,,
,29,560,60,0,,,,,,,,,,,,,,,,,
,30,630,70,0,,,,,,,,,,,,,,,,,
,31,700,70,0,,,,,,,,,,,,,,,,,
,36,1200,100,0,,,,,,,,,,,,,,,,,
,41,2200,200,0,,,,,,,,,,,,,,,,,
,43,2800,300,0,,,,,,,,,,,,,,,,,
,46,4000,400,0,,,,,,,,,,,,,,,,,
,48,5000,500,0,,,,,,,,,,,,,,,,,
,49,5600,600,0,,,,,,,,,,,,,,,,,
,50,6300,700,0,,,,,,,,,,,,,,,,,
,51,7000,700,0,,,,,,,,,,,,,,,,,
,56,12000,1000,0,,,,,,,,,,,,,,,,,
,60,20000,2000,0,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
]XG_ReverbTime,ValueTable,"# MU100 Table #4, p26",,,,,,,,,,,,,,,,,,,
*,data,value,factor,round,,,,,,,,,,,,,,,,,
,0,0.3,0.3,1,,,,,,,,,,,,,,,,,
,7,1,0.1,1,,,,,,,,,,,,,,,,,
,47,5,0.1,1,,,,,,,,,,,,,,,,,
,57,10,0.5,1,,,,,,,,,,,,,,,,,
,67,20,1,1,,,,,,,,,,,,,,,,,
,69,30,5,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
]XG_DelayTime100,ValueTable,"# MU100 Table #5, p26.",Note typo on page.,,,,,,,,,,,,,,,,,,
*,data,value,factor,round,,,,,,,,,,,,,,,,,
,0,0.1,0.1,1,,,,,,,,,,,,,,,,,
,63,99.3,1.5746,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
]XG_RoomSize,ValueTable,"# MU100 Table #6, p26",,,,,,,,,,,,,,,,,,,
*,data,value,factor,round,,,,,,,,,,,,,,,,,
,0,0.1,0.1,1,,,,,,,,,,,,,,,,,
,44,7,0.1568,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
]XG_DelayTime400,ValueTable,"# MU100 Table #7, p27",,,,,,,,,,,,,,,,,,,
*,data,value,factor,round,,,,,,,,,,,,,,,,,
,0,0.1,0.1,1,,,,,,,,,,,,,,,,,
,127,400,3.1496,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
]XG_ReverbSizes,ValueTable,"# MU100 Table #11, p27",,,,,,,,,,,,,,,,,,,
*,data,value,factor,round,,,,,,,,,,,,,,,,,
,0,0.5,0.5,1,,,,,,,,,,,,,,,,,
,1,0.8,0.3,1,,,,,,,,,,,,,,,,,
,79,22,0.2718,1,,,,,,,,,,,,,,,,,
,104,30.2,0.328,1,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
]PROPERTIES,name,type,id,x_loc,y_loc,height,width,sends,label,,,,,,,,,,,,
,FCB1010,button,Button.1,0,0,2,1,pc:relay,Prog Chg 1\n[Switch 1],,,,,,,,,,,,
,FCB1010,button,Button.2,0,2,2,1,pc:relay,Prog Chg 2\n[Switch 2],,,,,,,,,,,,
,FCB1010,button,Button.3,0,4,2,1,pc,Prog Chg 3,,,,,,,,,,,,
,FCB1010,button,Button.4,0,6,2,1,pc,Prog Chg 4,,,,,,,,,,,,
,FCB1010,button,Button.5,0,8,2,1,pc,Prog Chg 5,,,,,,,,,,,,
,FCB1010,button,Button.6,2,1,2,1,cc:fixed,Cnt 1,,,,,,,,,,,,
,FCB1010,button,Button.7,2,3,2,1,cc:fixed,Cnt 2,,,,,,,,,,,,
,FCB1010,button,Button.8,2,5,2,1,None,Exp 1,,,,,,,,,,,,
,FCB1010,button,Button.9,2,7,2,1,None,Exp 2,,,,,,,,,,,,
,FCB1010,button,Button.10,2,9,2,1,note,Note\nDirect Sel,,,,,,,,,,,,
,FCB1010,button,Button.dn,0,11,2,1,None,,,,,,,,,,,,,
,FCB1010,button,Button.up,2,11,2,1,None,,,,,,,,,,,,,
,FCB1010,expression,Exp.A,0,13,4,3,cc:var,Expression Pedal A,,,,,,,,,,,,
,FCB1010,expression,Exp.B,0,17,4,3,cc:var,Expression Pedal A,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
# FM Algorithms,,,,,,,,,,,,,,,,,,,,,
#  C: carrier,,,,,,,,,,,,,,,,,,,,,
#     M: modulator,,,,,,,,,,,,,,,,,,,,,
#     ;N: modulated by,,,,,,,,,,,,,,,,,,,,,
]FM_ALGOS,FMAlgoTable,,,,,,,,,,,,,,,,,,,,
*,model,algorithm,op1,op2,op3,op4,op5,op6,op7,op8,,,,,,,,,,,
# field semantics:,Device Model,Algorithm Number,Routing,Routing,Routing,Routing,Routing,Routing,Routing,Routing,,,,,,,,,,,
,refaceDX,1,C;2,M;3,M;4,M,,,,,,,,,,,,,,,
,refaceDX,2,C;2,M;3;4,M,M,,,,,,,,,,,,,,,
,refaceDX,3,C;2;4,M;3,M,M,,,,,,,,,,,,,,,
,refaceDX,4,C;2;3,M;4,M;4,M,,,,,,,,,,,,,,,
,refaceDX,5,C;2;3;4,M,M,M,,,,,,,,,,,,,,,
,refaceDX,6,C,C;3,M;4,M,,,,,,,,,,,,,,,
,refaceDX,7,C;3,C;3,M;4,M,,,,,,,,,,,,,,,
,refaceDX,8,C;2,M,C;4,M,,,,,,,,,,,,,,,
,refaceDX,9,C;4,C;4,C;4,M,,,,,,,,,,,,,,,
,refaceDX,10,C,C;4,C;4,M,,,,,,,,,,,,,,,
,refaceDX,11,C,C,C;4,M,,,,,,,,,,,,,,,
,refaceDX,12,C,C,C,C,,,,,,,,,,,,,,,
,DX100,1,C;2,M;3,M;4,M;4,,,,,,,,,,,,,,,
,DX100,2,C;2,M;3;4,M,M;4,,,,,,,,,,,,,,,
,DX100,3,C;2;4,M;3,M,M;4,,,,,,,,,,,,,,,
,DX100,4,C;2;3,M,M;4,M;4,,,,,,,,,,,,,,,
,DX100,5,C;2,M,C;4,M;4,,,,,,,,,,,,,,,
,DX100,6,C;4,C;4,C;4,M;4,,,,,,,,,,,,,,,
,DX100,7,C,C,C;4,M;4,,,,,,,,,,,,,,,
,DX100,8,C,C,C,C;4,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
# map odd char sets,,,,,,,,,,,,,,,,,,,,,
]CHARSETS,CharSetTable,,,,,,,,,,,,,,,,,,,,
*,name,char,ascii,notes,,,,,,,,,,,,,,,,,
# field semantics:,Charset Name,Character,Ascii Equiv,Notes,,,,,,,,,,,,,,,,,
,akaiscii,0..9,30h..39h,Ascii 0 to 9,,,,,,,,,,,,,,,,,
,akaiscii,10,20h,Ascii Space,,,,,,,,,,,,,,,,,
,akaiscii,11..36,41h..5Ah,Ascii A to Z,,,,,,,,,,,,,,,,,
,akaiscii,37,23h,Ascii #,,,,,,,,,,,,,,,,,
,akaiscii,38,2Bh,Ascii +,,,,,,,,,,,,,,,,,
,akaiscii,39,2Dh,Ascii -,,,,,,,,,,,,,,,,,
,akaiscii,40,2Eh,Ascii .,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
# MIDI Instruments (Voices),,,,,,,,,,,,,,,,,,,,,
#  Grâce à Eric Hurtebis http://eric.hurtebis.chez-alice.fr/patches/inst.htm,,,,,,,,,,,,,,,,,,,,,
# type (GM=0, GS=1, Roland SC-88=1a, MT-32=1b, XG=2),,,,,,,,,,,,,,,,,
# patch number(+1), Bank Select MSB, LSB, instrument name,,,,,,,,,,,,,,,,,,
]ROMPLER_SOUNDS,set,:name,bank_msb,bank_lsb,pc,,,,,,,,,,,,,,,,
# PIANO,,,,,,,,,,,,,,,,,,,,,
,GM,GM.Acoustic Grand Piano/Piano 1,0,0,1,,,,,,,,,,,,,,,,
,GS,GS.Piano 1w,8,0,1,,,,,,,,,,,,,,,,
,GS,GS.Piano 1d,16,0,1,,,,,,,,,,,,,,,,
,MT-32,MT-32.Acou Piano 1,127,0,1,,,,,,,,,,,,,,,,
,XG,XG.Grand PianoK,0,1,1,,,,,,,,,,,,,,,,
,XG,XG.MelloGrP,0,18,1,,,,,,,,,,,,,,,,
,XG,XG.PianoStr,0,40,1,,,,,,,,,,,,,,,,
,XG,XG.Dream,0,41,1,,,,,,,,,,,,,,,,
,GM,GM.Bright Acoustic Piano/Piano 2,0,0,2,,,,,,,,,,,,,,,,
,GS,GS.Piano 2w,8,0,2,,,,,,,,,,,,,,,,
,MT-32,MT-32.Acou Piano 2,127,0,2,,,,,,,,,,,,,,,,
,XG,XG.Bright Piano K,0,1,2,,,,,,,,,,,,,,,,
,GM,GM.Electric Grand Piano/Piano 3,0,0,3,,,,,,,,,,,,,,,,
,SC-88,SC-88.EG+Rhodes1,1,0,3,,,,,,,,,,,,,,,,
,SC-88,SC-88.EG+Rhodes2,2,0,3,,,,,,,,,,,,,,,,
,GS,GS.Piano 3w,8,0,3,,,,,,,,,,,,,,,,
,MT-32,MT-32.Acou Piano 3,127,0,3,,,,,,,,,,,,,,,,
,XG,XG.Electric Grand Piano K,0,1,3,,,,,,,,,,,,,,,,
,XG,XG.Det.CP80,0,32,3,,,,,,,,,,,,,,,,
,XG,XG.ElGrPno1,0,40,3,,,,,,,,,,,,,,,,
,XG,XG.ElGrPno2,0,41,3,,,,,,,,,,,,,,,,
,GM,GM.Honky-tonk Piano,0,0,4,,,,,,,,,,,,,,,,
,GS,GS.Honky-tonk w/Old Upright,8,0,4,,,,,,,,,,,,,,,,
,MT-32,MT-32.Elec Piano 1,127,0,4,,,,,,,,,,,,,,,,
,XG,XG.Honky Tonk K,0,1,4,,,,,,,,,,,,,,,,
,GM,GM.Electric Piano 1,0,0,5,,,,,,,,,,,,,,,,
,GS,GS.Detuned EP 1,8,0,5,,,,,,,,,,,,,,,,
,GS,GS.E.Piano 1w,16,0,5,,,,,,,,,,,,,,,,
,GS,GS.60's E.Piano,24,0,5,,,,,,,,,,,,,,,,
,SC-88,SC-88.Hard Rhodes,25,0,5,,,,,,,,,,,,,,,,
,SC-88,SC-88.MellowRhodes,26,0,5,,,,,,,,,,,,,,,,
,MT-32,MT-32.Elec Piano 2,127,0,5,,,,,,,,,,,,,,,,
,XG,XG.Electric Piano 1K,0,1,5,,,,,,,,,,,,,,,,
,XG,XG.MelloEP1,0,18,5,,,,,,,,,,,,,,,,
,XG,XG.Chor.EP1,0,32,5,,,,,,,,,,,,,,,,
,XG,XG.HardEl.P,0,40,5,,,,,,,,,,,,,,,,
,XG,XG.VX El.P1,0,45,5,,,,,,,,,,,,,,,,
,XG,XG.60sEl.P,0,64,5,,,,,,,,,,,,,,,,
,GM,GM.Electric Piano 2,0,0,6,,,,,,,,,,,,,,,,
,GS,GS.Detuned EP 2,8,0,6,,,,,,,,,,,,,,,,
,GS,GS.E.Piano 2w/Soft FM EP,16,0,6,,,,,,,,,,,,,,,,
,SC-88,SC-88.Hard FM EP,24,0,6,,,,,,,,,,,,,,,,
,MT-32,MT-32.Elec Piano 3,127,0,6,,,,,,,,,,,,,,,,
,XG,XG.Electric Piano2K,0,1,6,,,,,,,,,,,,,,,,
,XG,XG.Chor.EP2,0,32,6,,,,,,,,,,,,,,,,
,XG,XG.DX Hard,0,33,6,,,,,,,,,,,,,,,,
,XG,XG.DXLegend,0,34,6,,,,,,,,,,,,,,,,
,XG,XG.DX Phase,0,40,6,,,,,,,,,,,,,,,,
,XG,XG.DX+Analg,0,41,6,,,,,,,,,,,,,,,,
,XG,XG.DXKotoEP,0,42,6,,,,,,,,,,,,,,,,
,XG,XG.VX El.P2,0,45,6,,,,,,,,,,,,,,,,
,GM,GM.Harpsichord,0,0,7,,,,,,,,,,,,,,,,
,GS,GS.Coupled Hps.,8,0,7,,,,,,,,,,,,,,,,
,GS,GS.Harpsi.w,16,0,7,,,,,,,,,,,,,,,,
,GS,GS.Harpsi.o,24,0,7,,,,,,,,,,,,,,,,
,MT-32,MT-32.Elec Piano 4,127,0,7,,,,,,,,,,,,,,,,
,XG,XG.Harpsichord K,0,1,7,,,,,,,,,,,,,,,,
,XG,XG.Harpsi.2,0,25,7,,,,,,,,,,,,,,,,
,XG,XG.Harpsi.3,0,35,7,,,,,,,,,,,,,,,,
,GM,GM.Clavinet,0,0,8,,,,,,,,,,,,,,,,
,MT-32,MT-32.Honkytonk,127,0,8,,,,,,,,,,,,,,,,
,XG,XG.Clavinet K,0,1,8,,,,,,,,,,,,,,,,
,XG,XG.ClaviWah,0,27,8,,,,,,,,,,,,,,,,
,XG,XG.PulseClv,0,64,8,,,,,,,,,,,,,,,,
,XG,XG.PierceCl,0,65,8,,,,,,,,,,,,,,,,
# CHROMATIC PERCUSSION,,,,,,,,,,,,,,,,,,,,,
,GM,GM.Celesta,0,0,9,,,,,,,,,,,,,,,,
,MT-32,MT-32.Elec Org 1,127,0,9,,,,,,,,,,,,,,,,
,XG,XG.ChurOrg3,0,32,20,,,,,,,,,,,,,,,,
,XG,XG.ChurOrg2,0,35,20,,,,,,,,,,,,,,,,
,XG,XG.NotreDam,0,40,20,,,,,,,,,,,,,,,,
,XG,XG.OrgFlute,0,64,20,,,,,,,,,,,,,,,,
,XG,XG.TrmOrgFl,0,65,20,,,,,,,,,,,,,,,,
,GM,GM.Glockenspiel,0,0,10,,,,,,,,,,,,,,,,
,MT-32,MT-32.Elec Org 2,127,0,10,,,,,,,,,,,,,,,,
,GM,GM.Music Box,0,0,11,,,,,,,,,,,,,,,,
,MT-32,MT-32.Elec Org 3,127,0,11,,,,,,,,,,,,,,,,
,XG,XG.Orgel,0,64,11,,,,,,,,,,,,,,,,
,GM,GM.Vibraphone,0,0,12,,,,,,,,,,,,,,,,
,SC-88,SC-88.Hard Vibe,1,0,12,,,,,,,,,,,,,,,,
,GS,GS.Vib.w,8,0,12,,,,,,,,,,,,,,,,
,MT-32,MT-32.Elec Org 4,127,0,12,,,,,,,,,,,,,,,,
,XG,XG.VibesK,0,1,12,,,,,,,,,,,,,,,,
,XG,XG.HardVibe,0,45,12,,,,,,,,,,,,,,,,
,GM,GM.Marimba,0,0,13,,,,,,,,,,,,,,,,
,GS,GS.Marimba_w,8,0,13,,,,,,,,,,,,,,,,
,SC-88,SC-88.Barafon,16,0,13,,,,,,,,,,,,,,,,
,SC-88,SC-88.Barafon 2,17,0,13,,,,,,,,,,,,,,,,
,SC-88,SC-88.Log Drum,24,0,13,,,,,,,,,,,,,,,,
,MT-32,MT-32.Pipe Org 1,127,0,13,,,,,,,,,,,,,,,,
,XG,XG.MarimbaK,0,1,13,,,,,,,,,,,,,,,,
,XG,XG.SineMrmb,0,64,13,,,,,,,,,,,,,,,,
,XG,XG.Balafon2,0,97,13,,,,,,,,,,,,,,,,
,XG,XG.Log Drum,0,98,13,,,,,,,,,,,,,,,,
,GM,GM.Xylophone,0,0,14,,,,,,,,,,,,,,,,
,MT-32,MT-32.Pipe Org 2,127,0,14,,,,,,,,,,,,,,,,
,GM,GM.Tubular bells,0,0,15,,,,,,,,,,,,,,,,
,GS,GS.Church Bell,8,0,15,,,,,,,,,,,,,,,,
,GS,GS.Carillon,9,0,15,,,,,,,,,,,,,,,,
,MT-32,MT-32.Pipe Org 3,127,0,15,,,,,,,,,,,,,,,,
,XG,XG.Church Bell,0,96,15,,,,,,,,,,,,,,,,
,XG,XG.Carillon,0,97,15,,,,,,,,,,,,,,,,
,GM,GM.Dulcimer/Santur,0,0,16,,,,,,,,,,,,,,,,
,SC-88,SC-88.Santur 2,1,0,16,,,,,,,,,,,,,,,,
,SC-88,SC-88.Cimbalom,8,0,16,,,,,,,,,,,,,,,,
,MT-32,MT-32.Accordion,127,0,16,,,,,,,,,,,,,,,,
,XG,XG.Dulcimr2,0,35,16,,,,,,,,,,,,,,,,
,XG,XG.Cimbalom,0,96,16,,,,,,,,,,,,,,,,
,XG,XG.Santur,0,97,16,,,,,,,,,,,,,,,,
# ORGAN,,,,,,,,,,,,,,,,,,,,,
,GM,GM.Drawbar Organ/Organ 1/Hammond,0,0,17,,,,,,,,,,,,,,,,
,SC-88,SC-88.Organ 101,1,0,17,,,,,,,,,,,,,,,,
,GS,GS.Detuned Or.1,8,0,17,,,,,,,,,,,,,,,,
,SC-88,SC-88.Organ 109,9,0,17,,,,,,,,,,,,,,,,
,GS,GS.60's Organ 1,16,0,17,,,,,,,,,,,,,,,,
,SC-88,SC-88.60's Organ 2,17,0,17,,,,,,,,,,,,,,,,
,SC-88,SC-88.60's Organ 3,18,0,17,,,,,,,,,,,,,,,,
,SC-88,SC-88.Cheese Organ,24,0,17,,,,,,,,,,,,,,,,
,GS,GS.Organ 4,32,0,17,,,,,,,,,,,,,,,,
,SC-88,SC-88.Even Bar,33,0,17,,,,,,,,,,,,,,,,
,SC-88,SC-88.Organ Bass,40,0,17,,,,,,,,,,,,,,,,
,MT-32,MT-32.Harpsi 1,127,0,17,,,,,,,,,,,,,,,,
,XG,XG.DetDrwOr,0,32,17,,,,,,,,,,,,,,,,
,XG,XG.60sDrOr1,0,33,17,,,,,,,,,,,,,,,,
,XG,XG.60sDrOr2,0,34,17,,,,,,,,,,,,,,,,
,XG,XG.70sDrOr1,0,35,17,,,,,,,,,,,,,,,,
,XG,XG.DrawOrg2,0,36,17,,,,,,,,,,,,,,,,
,XG,XG.60sDrOr3,0,37,17,,,,,,,,,,,,,,,,
,XG,XG.EvenBar,0,38,17,,,,,,,,,,,,,,,,
,XG,"XG.""16+2""""2/3""",0,40,17,,,,,,,,,,,,,,,,
,XG,XG.Organ Ba,0,64,17,,,,,,,,,,,,,,,,
,XG,XG.70sDrOr2,0,65,17,,,,,,,,,,,,,,,,
,XG,XG.CheezOrg,0,66,17,,,,,,,,,,,,,,,,
,XG,XG.DrawOrg3,0,67,17,,,,,,,,,,,,,,,,
,GM,GM.Percussive Organ/Organ 2,0,0,18,,,,,,,,,,,,,,,,
,SC-88,SC-88.Organ 201,1,0,18,,,,,,,,,,,,,,,,
,GS,GS.Detuned Or.2,8,0,18,,,,,,,,,,,,,,,,
,GS,GS.Organ 5,32,0,18,,,,,,,,,,,,,,,,
,MT-32,MT-32.Harpsi 2,127,0,18,,,,,,,,,,,,,,,,
,XG,XG.70sPcOr1,0,24,18,,,,,,,,,,,,,,,,
,XG,XG.DetPrcOr,0,32,18,,,,,,,,,,,,,,,,
,XG,XG.LiteOrg,0,33,18,,,,,,,,,,,,,,,,
,XG,XG.PercOrg2,0,37,18,,,,,,,,,,,,,,,,
,GM,GM.Rock Organ/Organ 3,0,0,19,,,,,,,,,,,,,,,,
,SC-88,SC-88.Rotary Org.,8,0,19,,,,,,,,,,,,,,,,
,SC-88,SC-88.Rotary Org.S,16,0,19,,,,,,,,,,,,,,,,
,SC-88,SC-88.Rotary Org.F,24,0,19,,,,,,,,,,,,,,,,
,MT-32,MT-32.Harpsi 3,127,0,19,,,,,,,,,,,,,,,,
,XG,XG.RotaryOr,0,64,19,,,,,,,,,,,,,,,,
,XG,XG.SlwRotar,0,65,19,,,,,,,,,,,,,,,,
,XG,XG.FstRotar,0,66,19,,,,,,,,,,,,,,,,
,GM,GM.Church Organ,0,0,20,,,,,,,,,,,,,,,,
,GS,GS.Church Org.2,8,0,20,,,,,,,,,,,,,,,,
,GS,GS.Church Org.3,16,0,20,,,,,,,,,,,,,,,,
,SC-88,SC-88.Organ Flute,24,0,20,,,,,,,,,,,,,,,,
,SC-88,SC-88.Trem.Flute,32,0,20,,,,,,,,,,,,,,,,
,MT-32,MT-32.Clavi 1,127,0,20,,,,,,,,,,,,,,,,
,GM,GM.Reed Organ,0,0,21,,,,,,,,,,,,,,,,
,MT-32,MT-32.Clavi 2,127,0,21,,,,,,,,,,,,,,,,
,XG,XG.Puff Org,0,40,21,,,,,,,,,,,,,,,,
,GM,GM.Accordion /Fr,0,0,22,,,,,,,,,,,,,,,,
,GS,GS.Accordion It,8,0,22,,,,,,,,,,,,,,,,
,MT-32,MT-32.Clavi 3,127,0,22,,,,,,,,,,,,,,,,
,XG,XG.AccordIt,0,32,22,,,,,,,,,,,,,,,,
,GM,GM.Harmonica,0,0,23,,,,,,,,,,,,,,,,
,SC-88,SC-88.Harmonica2,1,0,23,,,,,,,,,,,,,,,,
,MT-32,MT-32.Celesta1,127,0,23,,,,,,,,,,,,,,,,
,XG,XG.Harmo 2,0,32,23,,,,,,,,,,,,,,,,
,GM,GM.Tango Accordion/Bandoneon,0,0,24,,,,,,,,,,,,,,,,
,MT-32,MT-32.Celesta2,127,0,24,,,,,,,,,,,,,,,,
,XG,XG.TngoAcd2,0,64,24,,,,,,,,,,,,,,,,
# GUITAR,,0,,,,,,,,,,,,,,,,,,,
,GM,GM.Acoustic Guitar(nylon)/Nylon-str Gt.,0,0,25,,,,,,,,,,,,,,,,
,GS,GS.Ukulele,8,0,25,,,,,,,,,,,,,,,,
,GS,GS.Nylon Gt.o,16,0,25,,,,,,,,,,,,,,,,
,SC-88,SC-88.Velo Harmnix,24,0,25,,,,,,,,,,,,,,,,
,GS,GS.Nylon Gt.2,32,0,25,,,,,,,,,,,,,,,,
,SC-88,SC-88.Lequint Gt.,40,0,25,,,,,,,,,,,,,,,,
,MT-32,MT-32.Syn Brass 1,127,0,25,,,,,,,,,,,,,,,,
,XG,XG.NylonGt2,0,16,25,,,,,,,,,,,,,,,,
,XG,XG.NylonGt3,0,25,25,,,,,,,,,,,,,,,,
,XG,XG.VelGtHrm,0,43,25,,,,,,,,,,,,,,,,
,XG,XG.Ukelele,0,96,25,,,,,,,,,,,,,,,,
,GM,GM.Acoustic Guitar(steel)/Steel-str Gt.,0,0,26,,,,,,,,,,,,,,,,
,GS,GS.12-str Guitar,8,0,26,,,,,,,,,,,,,,,,
,SC-88,SC-88.Nylon+Steel,9,0,26,,,,,,,,,,,,,,,,
,GS,GS.Mandolin,16,0,26,,,,,,,,,,,,,,,,
,SC-88,SC-88.Steel Gt.2,32,0,26,,,,,,,,,,,,,,,,
,MT-32,MT-32.Syn Brass 2,127,0,26,,,,,,,,,,,,,,,,
,XG,XG.SteelGt2,0,16,26,,,,,,,,,,,,,,,,
,XG,XG.12StrGtr,0,35,26,,,,,,,,,,,,,,,,
,XG,XG.Nyln&Stl,0,40,26,,,,,,,,,,,,,,,,
,XG,XG.Stl&Body,0,41,26,,,,,,,,,,,,,,,,
,XG,XG.Mandolin,0,96,26,,,,,,,,,,,,,,,,
,GM,GM.Electric Guitar(jazz)/Jazz Gt.,0,0,27,,,,,,,,,,,,,,,,
,SC-88,SC-88.Mellow Gt.,1,0,27,,,,,,,,,,,,,,,,
,GS,GS.Hawaiian Gt./Pedal Steel,8,0,27,,,,,,,,,,,,,,,,
,MT-32,MT-32.Syn Brass 3,127,0,27,,,,,,,,,,,,,,,,
,XG,XG.MelloGtr,0,18,27,,,,,,,,,,,,,,,,
,XG,XG.JazzAmp,0,32,27,,,,,,,,,,,,,,,,
,GM,GM.Electric Guitar(clean)/Clean Gt.,0,0,28,,,,,,,,,,,,,,,,
,GS,GS.Chorus Gt.,8,0,28,,,,,,,,,,,,,,,,
,MT-32,MT-32.Syn Brass 4,127,0,28,,,,,,,,,,,,,,,,
,XG,XG.ChorusGt,0,32,28,,,,,,,,,,,,,,,,
,GM,GM.Electric Guitar(muted)/Muted Gt.,0,0,29,,,,,,,,,,,,,,,,
,SC-88,SC-88.Muted Dis.Gt,1,0,29,,,,,,,,,,,,,,,,
,GS,GS.Funk Gt/Funk Pop,8,0,29,,,,,,,,,,,,,,,,
,GS,GS.Funk Gt.2,16,0,29,,,,,,,,,,,,,,,,
,MT-32,MT-32.Syn Bass 1,127,0,29,,,,,,,,,,,,,,,,
,XG,XG.FunkGtr1,0,40,29,,,,,,,,,,,,,,,,
,XG,XG.MuteStlG,0,41,29,,,,,,,,,,,,,,,,
